"HAUS","ANLAGE","ABLEINH","TOUR","ME_MA_ID","CITY1","CITY2","HOUSE_NUM1","POST_CODE1","EQUNR","ENTSCHEIDUNG","REGEL"
"UXOXJVeFXeOiRRqZUXEVWXwgVEyDUkgiGrQHSPN","kJiHhvAkhQdMjWUgAypDMlTisRZzAxYBsSTAvfe","J09C4011","J09C_L","du+SaJbGyGRGXlIzIPBBRWTBETLBUS+STZRSLRI","Lüdenscheid","Lüdenscheid","73","58513","qkRQQWqftSmCcHx+XCYfMPSyQntGsaPtfEZNAuR","KSA","Standard nach Anzahl Stromzähler"
"sQUNRVZ/ZcRhVnUZQOMcYAVGpHQZSDbnxQgYHAm","XngrsJcbfkjw+tsZmXUEYcMFmWAtZXvVxtDPemz","J09C4011","J09C_L","NIfZXvsSbFyIbzKRsCcXxRkjXyULJYLUxZOZ+Xv","Lüdenscheid","","16","58513","/XbbpB/ng+SWkRggvXAVAA/ZKN/WeaJhvXuNYUx","KSA","Standard nach Anzahl Stromzähler"
"xWkxSDqmdfuKpUjENqZGR/vCOSwwHdhUspFrNte","pJtuBYtSVaHkTdxlRtXRSOrQVMtoQzdwmNraRUJ","J09C6106","J09C","GIuSksgQvmEZPYXNniPXwhcJNxyRwH+fa+dWQPf","Neuenrade","Neuenrade","12","58809","PTtPUhnTUUdbnrzZWPzTVilXYEtENOnQbTQwMKa","EVU","Standard nach Anzahl Stromzähler"
"Vm/gsHkrzFnDbsXTdNpPOKfAaLEYSsqE+JfRAzm","QfIhmbWTZRbLlQnWfkXBndgdwXRjyAXsscasXNj","J09C1621","J09C_J","DqdoXVzpGgvJKxPXzDRbWvxAWRG/eTYungBBTVi","Hagen","Halden","7","58093","srYXdtZwoDxOpUiRGR/XETZcxuKhAY/ZZEk+aIB","EVU","Standard nach Anzahl Stromzähler"
"ZdgvDRGfvgEJUTJTKVTUMP/EnkDbOSkqIZuolcT","FUCsjcOIZOb/YTxvDOTUBEkiQTVTjTwAWbpKlRd","J09C4011","J09C_L","NIjaFYXZXwZgCXF+RQzQFQXGaPuuMUDGl/JCCPQ","Lüdenscheid","","17","58513","YYG/pZHTaSbc+NUwWyezFlCmLPRwvmWPRCvySqp","EVU","Standard nach Anzahl Stromzähler"
"G/qXWXsHsNWRrYxz+muTNUmaEQILVHXwCmlYEbf","OCIPpbb/RRIkBAWO+bwHRoQopZtQkgaHroWYwSy","J09C3401","J09C_J","WGvACKArybYihDY/VJJQSUVnOe+oNUBRwixByxJ","Hagen","Hohenlimburg","2","58093","aYWzwyYGJoyYjXL/eiBVLhiIrZdQklgqxoJexVR","EVU","Standard nach Anzahl Stromzähler"
"MVhhNmdgMJYoyUYRQAzxYuFvQXvVBYsIWjvNeFK","iSmFOprSdZcVx+tXmRWzBkYVugIozIQrSmBsKAX","J09C1622","J09C_J","ZuzMdRKkrVhzxcTChWvGcBDLTYGVvOHWRptlSfc","Hagen","Halden","63","58093","eAGxPfZbBZFvYLXjMShnhZZUPQZlLwBeVhzUBbL","EVU","Standard nach Anzahl Stromzähler"
"fAGMLmkOtZYrFTGYmOkvTQXqzZWEjKXdTqrWxDS","u+/oSJQSt/lrRaLlzYVSsSSEWBHNuYGwEqJEvmq","J09C5485","J09C","wYQKEkZqgnhzxVvxhUjU+RDMTbQdSRiQhYCujJS","Halver","Ehringhausen","3","58553","fOnXpJYRDkzgrVVWGmEIBMiaAy/QtWeCw/QAg/+","KSA","Standard nach Anzahl Stromzähler"
"VafkZcNcYllknUAtDMHYzukTYtViuYOCPdYrRuZ","nHDaXeQKvrcaSGYqsfZPdUCXXIQLTuMKUKOTYIW","J09C6101","J09C","p/E/MWfuQzsUCloVxCK/thXQQVdxSRQphSZBTIO","Neuenrade","Neuenrade","22","58809","'+qHGPZYYTQRpefgZxrXMMoJBDTVzoCXoYiTsRnf","EVU","Standard nach Anzahl Stromzähler"
"ruFqCWezXWjQPCntwBAVZfbAaeCtrtJgRqXFOST","SqRUMuiyWMrfHQGHSeNisQUZodYXFoYiUUrWGXm","J09C1622","J09C_J","UTXITuYQQskyDJpkwMqVUVXEWYQtuKcZMufxqXx","Hagen","Halden","57","58093","cNSukldNaVYyfY+VYeQnICipgQCHoQqoaZZtnTq","EVU","Standard nach Anzahl Stromzähler"
"QzbSYQIogZSRAltUJWXNmVyviaIUqsVgWkKbCZL","GXYMKdIHSSklSIZvsUzFViXrQuicsZTFnfBGeWe","J09C6501","J09C","duCGdiYIHWX/TZMdXZBGlJYkzENPIRoIx+tfWWW","Meinerzhagen","Meinerzhagen","11","58540","H+SOceBpylUSPocLjugUQ/YfsguqAXipYAwfgDm","KSA","Standard nach Anzahl Stromzähler"
"ltSHvlBPnlaP/oRROJAQfgGhVV+xaFbF/zjIKVT","pvvCscteOtvLwWyvZLpzuQYgjEoxxSYuDtkMBSY","J09C3401","J09C_J","cjvQjDnpHTfCDVWmXFZzEliFQkUtkQmFErLSnrS","Hagen","Hohenlimburg","11","58093","xQiKVaNVuXIGMaBJqgcFVyGZxVlgSlOXBDTv+XV","EVU","Standard nach Anzahl Stromzähler"
"boeu+LwNNAgSPqp+WOg/gzTYZgZvMOqlpvTjQYq","giugcZxePEwBxYQBgtYcJSziUOzgVmopyPvIUQx","J09C5483","J09C","Q/xRPbzqsyqlrahXTwQgxSpZPJfxSdfxQ/DQUJQ","Halver","Ehringhausen","2","58553","lzVNNRTpxYvpwsqLnZGVzFznUSaKITfUEKFNaWp","EVU","Standard nach Anzahl Stromzähler"
"EePOQHPF+UUjtrurevQKSMOfFIveKKXXicstQgS","nttpb/ZhuoRYwMXRcFXlblCTbqRxDmZbJANqWIK","J09C5481","J09C","QbbSeQkkheUdUYuqxXVRKQoAYulNAnxzNZQiJwR","Halver","Oberbrügge","95","58553","LGyl/+XWSmVvoZHRPWCcHZoqlQVKEWqSxZWVjTy","KSA","Standard nach Anzahl Stromzähler"
"rWQQsOHnnlXeqYIiUrXyagPeZQZvS+VZmGQnV/G","YdYWoJdRo+ytfpnXiCFVWYV+JVHSVVtvYQRfgHX","J09C5485","J09C","TXtRKEBUznvcuSeiKMWZQbRUwgkQxbiKfLDiFVk","Halver","Ehringhausen","16","58553","VOXYIqeXCWManjjzuXSQSGhNgYUqIgKdFNbWXvS","EVU","Standard nach Anzahl Stromzähler"
"eoovQoxHOdVSqNSMUAoNYYnRQPEsEiQuPTOQOek","bMWVRKNYmOGYdbXtItrxjdTfVshATcuknlFJyeU","J09C4011","J09C_L","IWpf/Qielf+zAaXbWNdLtTUMbzWZWUoqSQRlNAx","Lüdenscheid","","7","58513","vmsZVaIvgrEHHTWaIRVVfVWuwHmHHTbQWVDtSlQ","EVU","Standard nach Anzahl Stromzähler"
"a/NixHGQwJQVwYVRZElQ/XKNHTvRUYBBMHJsDCS","XuvCHGQdhneWP+gZQtRULHokAqZv/YZBwWHgDjT","J09C3401","J09C_J","FZecxZp/hoaQZxWUQhYQVaYeJKsWbfpCigfsQTP","Hagen","Hohenlimburg","12","58093","DXW/qtlXFeFWhzadsCcnDTlVwOUPPQ/XlVYzFAS","KSA","Standard nach Anzahl Stromzähler"
"xzqHhgGEVDJDrKyYUuagTUfShojuAXQFIFyXZoZ","vsQVwyoICCGNRbOhZV/S+W/vhXczxVkUXtFTFMH","J09C3401","J09C_J","YJLPRDNSUYPRRHoEHtXvfTjmWaYfIHBpRXs+VXS","Hagen","Hohenlimburg","38","58093","yUklDVQfuLOSrbdYCzkkhqwGVFcjfIxlfSWoYJT","KSA","Standard nach Anzahl Stromzähler"
"MYhZhgeGzSdzqypLzeHZESnONQnXzsFiRDRhbkc","mVBfTvZWB/ldWPRWwfxKwEhtPVTIAxVeKIQqGpi","J09C6504","J09C","YkUKRLOWxQANrDZRyBqKF/PVxvcplKlIjDOgwyS","Meinerzhagen","Meinerzhagen","3","58540","KURdQUKWwgCKanGAwdfhNgLUtUpRvXPYjEtqqWu","KSA","Standard nach Anzahl Stromzähler"
"xWkxSDqmdfuKpUjENqZGR/vCOSwwHdhUspFrNte","rZJCrCXfdRrtLiWCIYmAGrEOgBRKjR+VRpawkQq","J09C6106","J09C","BXLNXJFDTU/cgYyrZEjFSeZyT/sHXWkOmVDBrko","Neuenrade","Neuenrade","12","58809","WHqSUqiNRPyvFVYCpFAyfhgHYhWBvW/SAwSSiqG","EVU","Standard nach Anzahl Stromzähler"
"wBVLTUuQpCUTSMvSOWROibtgVTnlZYUfIFvDY/B","TWiTxrRZabBcVdRdPWHZSgRaSkiL+NSBCmuSKhL","J09C1622","J09C_J","eWaOLRy+GDBLgCQQckuLz+azV+oZyOwuguGmeeb","Hagen","Halden","18","58093","rQcoTvYaPSYDhVgbApQnzSmyGaFELwYIEXfkVZF","KSA","Standard nach Anzahl Stromzähler"
"YeiZdbCWsExyvANNRLPDiJfOXRBFtXZFpfTYZzh","rGtHeVQLENodVbQmAZkPqleuXdqOIGVcmjjkUpu","J09C6102","J09C","vxKCapHWXZWICcpQDDAZRscWHyEyjSkizGUaztS","Neuenrade","Neuenrade","23","58809","IVnUPgpgGQUgcnESZmejL//UxzzhrMAWTXYpKsc","KSA","Standard nach Anzahl Stromzähler"
"LWGXfF/EHlgmBbNjwTWONjQqYjQXdVlUJYXPISX","Qm+itKHVIvguFyCspTNvpTQZlmwmUdDAWsGxXcW","J09C6504","J09C","Q/yyyiGHEQmqNQmpxVNamHKHeLARvUrTxDBWRoq","Meinerzhagen","Meinerzhagen","2","58540","jUgCySpcaSMRUuHrem/TTRnraZOpZJNiVZqSAVq","KSA","Standard nach Anzahl Stromzähler"
"mMQiQeZ/vOAaYOlVXTjBzRCiYzUYbwXQxYQHIQU","eDUzaYsQdwEYWsnALVkdIzmOlSoWLVTVVTWCjhd","J09C3401","J09C_J","CDmYpzZgCZTLCQobvby/kzXdhY+rtUeXDCfWwMw","Hagen","Hohenlimburg","13","58093","mIVFrBkitArFtndGhGvSOVe/ot+luGVTyeWRZWL","KSA","Standard nach Anzahl Stromzähler"
"/ZcFdyloDMTo/TQWRqkX/yNfbB+vXSRPLkQDDKh","XjWrmWUjSxRssDdmVYGOlgfSSCBBTNZguYWMxJU","J09C1622","J09C_J","TXuQsHBYslYqVWKqBBnrTZoYREUUmlTmbYwENAH","Hagen","Halden","60","58093","YiNUvkiazUCZmVubTVXWZiGlnVZMKFRBE+pSWCB","EVU","Standard nach Anzahl Stromzähler"
"FSYDbQQp+SXSoTGG+CqizntSWYUZwlLCqTHwWPP","blAdTIWJvbZAaGDpVMZS+tJ+cN/+UTQmXAqvIOq","J09C4011","J09C_L","IWqxQeevdVYTurXrRLVxUYZDOdihymEcodWdgCA","Lüdenscheid","Lüdenscheid","40","58513","SPVcVSVRgeCLcihQvYHTfpuFpuXalqTUoeVRRPf","EVU","Standard nach Anzahl Stromzähler"
"zWCVITVeimPcvXDIQTQgbrkr/rLfTKRWuMAGtnn","VqnuMfaNKWzPZQYXQYFSocrJTmSVVduYYvTVTeY","J09C3401","J09C_J","iZRdjonfiwWYeQeZtKFqzaUVXrFOlucnSyZROWc","Hagen","Hohenlimburg","53","58093","uUgE/RcSfYXvYReRUnYeXOlTwRTSCrQDVPhMaot","KSA","Standard nach Anzahl Stromzähler"
"r/ppxTtFb+YnEbHZrJtILvCNUExzjXpGXJQIZQh","IzmSRvcZpFoTKVQeGQYdxFTxabVwjniFFCYeMzV","J09C6101","J09C","NIrSVwITuQgQWWbORDNBh/gngdYQ+hGUNNcjDDZ","Neuenrade","Neuenrade","3","58809","DpiAJiJTWfrKpUic+bxDRDanWUVuGbTUVQSQZfa","KSA","Standard nach Anzahl Stromzähler"
"TSdlTmzWrSxQTYKcSwZCNJNmsWMCOPgIDHZPfBC","ZvXYFAbTaXUHxXjwJQUvcZQyRwxZTYopxhlHIjR","J09C1622","J09C_J","ckDKNVdWCRctW+nUY/dBJwahzyEbxkIVRVQRELd","Hagen","Halden","61","58093","mUEXvRuKOcdtQ+aWETzPHRGiDfQmxynSJNpMTQJ","EVU","Standard nach Anzahl Stromzähler"
"LBPsZdtfdSlMIXsAowVcZXDQsZWnRYdgVvvYBUP","TUGTJ/mf+TYZi/+oeiEMnApZVqKeAAjErUUJSDx","J09C4011","J09C_L","KNMihHzLelpTWjcvT+ToSFPsAVGPQVSOn/sQQYm","Lüdenscheid","","62","58513","jmpXZYhKBhcXkZNPylrVW+cJCQTqjKWSaHqKBSy","KSA","Standard nach Anzahl Stromzähler"
"NIJpQhWTvxwTTGUTTYiKAKVdT/BPYVxrKFbxnDl","RZrCSExcnfUujwHTYvBYMeYZfAJYUVRzVQNTKfo","J09C5484","J09C","EzklO/vxqbSVTXipKfIexXXAywVhDRfwSTJaUqm","Halver","Ehringhausen","5","58553","JKASQEWjVUM+JSwKUOXBZwGRGVarZlYhwXTKTyj","EVU","Standard nach Anzahl Stromzähler"
"YgJPDUUnfugtmIVoG/E+LrHIeabyq+wHSODndZS","TmZQKZBeEjBkvoEAGTebrIdAffmieXZXTqIkLUN","J09C5483","J09C","dRcyWVHXFxATRueNwBdWicFlcwZGzQhkzwNFVXV","Halver","Ehringhausen","4","58553","KtKaXmPZefMIdAFwSwfbTxVPmfJQReqZtOQsWhK","KSA","Standard nach Anzahl Stromzähler"
"XFffXqSaQhiYNNjWR/UmdJhOcZBizqEuRdN/OYI","XYZgGD+rqokgORLtJQziJhBwZg++sIFDSllHRVc","J09C6106","J09C","p/LUABlWBzVTVkabksgXSHSP+KewkpKxuzERAsw","Neuenrade","Neuenrade","21","58809","UEBxStOcMifSRqpnbuLRMiZbD+ypZsJ/WYOOKzi","KSA","Standard nach Anzahl Stromzähler"
"SmwkFnmvQETfnSAxTeRiculArLGDI/ZWDWfUAtZ","nTSilTtrOzYnkbpfPZQwPTbGVXYgADXSXUPxMbA","J09C1621","J09C_J","/JfxTNsbKiJpBCgQFoZuHrUsDXQVFt+GktYsNRr","Hagen","Halden","1","58093","MulnydeWnuAXviRXpsmA/ZkQqImBGntDlWOegoR","KSA","Standard nach Anzahl Stromzähler"
"/fpsHbOVbeeQUAszMLyUUZnznkzdUfmtbSOjOSR","tjMAUQMOvQaTjDHclhmOJQsRdwqULQEdesWPdxc","J09C4011","J09C_L","gNKBZUYkWyxSwQlUPVT+NiPH/lsMmELVTAslhlT","Lüdenscheid","Lüdenscheid","18","58513","XyrXHqoUoTZLyTuFYTV/TqlrXFRhwbXSYIbCCDY","KSA","Standard nach Anzahl Stromzähler"
"hHrYJJWVSVuUjDMQtPZNeWIyXZJMDxIkIoZsOWm","ZoIJIRSdpXEFInVDdRDFJXiTVOXUmJcQtJUKuEI","J09C4011","J09C_L","ZvDDZiXZoAiteYIPYzoHzlbZFjBDeFdyTHTuZJW","Lüdenscheid","","10","58513","cL/iUSZZSCQUmsHXSOxsvXcV+RaCQXnXddlPOFv","EVU","Standard nach Anzahl Stromzähler"
"ZPaodtiiEZLWwprYlVUGUixJJVpdxDuAqIRizVK","cOMSZUzVdEwIxGZazYlqwdcyvktFQdUV/yCaEN+","J09C1621","J09C_J","LTp/dkGABSnVW+ngf/HOI+CRFbBoZvWfsMXHPwW","Hagen","Halden","27","58093","FMtIHzZBkFgYRXTlZaiHtYvpVTlLsOwZxFUbZWM","KSA","Standard nach Anzahl Stromzähler"
"gwNfeHVVGWkfURTRZNRNUwIpQQBlxTDBWTKeHYo","yVeWgb/mckvVTydZXZZS+oXRSdX/eVMOiBtwSGV","J09C6505","J09C","jkFXuheRDTjZeBQFiYlYwbzYwkYgnlFS/VwgSeA","Meinerzhagen","Meinerzhagen","3","58540","aaSVuPfKmqSccyFS/aaLyfTQfRozTVLLpNX+PXl","KSA","Standard nach Anzahl Stromzähler"
"WKcllyTgRsR/a+lMHJDcWEkIH+gxYWsPkIWuwBT","STwRZEGzYgZsOJBSUQhmUDdygYdPAQrKEXrGcCX","J09C5485","J09C","KNQRqH+LxLhTYTFRyUj+LJQMLqrkXXtvMslqycL","Halver","Ehringhausen","26","58553","oXgbeDTGuKqREsCSreGCDxQOpW/UKeFKnuQewUz","KSA","Standard nach Anzahl Stromzähler"
"dddYstiwoawjmnVWQTUUTVXU/gMSjaAJupgtUBS","bfbNiQno/ZIZgDffyxXYRgdeYYaTiSxBMqHADZD","J09C5485","J09C","IWuUPETvNgVdembHSMWDnFwVKkzIck/Paw+eSBG","Halver","Ehringhausen","4","58553","wRVcPstMKNnNCVWSQmdCYTUYfuXRTMnxZzVkLqX","KSA","Standard nach Anzahl Stromzähler"
"GsimdxUSilWDjgjSwBQSNeKnPLRWLXzeUb+MOlY","imZLMRRQSLOevRtQSGmKaicRvHeSwWRxSYqZkCo","J09C6102","J09C","JCmJfiTSCWitBUAclrYBscCFpMjoqnMlEHCohgu","Neuenrade","Neuenrade","92","58809","kudZHMoEedvFXCSEztNbwssLvvUskawpjVXAFIY","KSA","Standard nach Anzahl Stromzähler"
"VsY+VC/SUNgusBaxUTvXQDtZc/PQGNRhunoMQbX","IQFNQmccSULdaahtcUkSsDfZgbegnfXQZQzVHxG","J09C6103","J09C","GJGPaxqOTjzTwWQJVTIWskHmRrfqVmpBsWMUY/T","Neuenrade","Neuenrade","4","58809","fcRetzOLKhZTUNTxqlTCJg/ngXRjOFPvaKrhJau","EVU","Standard nach Anzahl Stromzähler"
"tRUASQZW+Px/IvfTEdscIFcezQNLxSZSPuM/SSq","nDI+CWyZAyYrXXYwTvQPRUTSTvFuTpnDlTFVZRh","J09C6504","J09C","Ezu/UYxLNWQPTyukUtm/jRZxXvSQxSoWqErcpPe","Meinerzhagen","Meinerzhagen","22","58540","OtxWVPfTiWDSvUZdAHQHavsoQiKVWPIvGYkEFzJ","KSA","Standard nach Anzahl Stromzähler"
"nSmrmKOgZm/VSVHmJNlGJNYEhKMTaZZXivUfRSW","n+kdpFUAQNeTrYWJHkYngvQzunuLUWcoAddvYVE","J09C6103","J09C","MZVzQwsJrlHyTUZuWVbNThtZ+iwQwFziyTfBVyU","Neuenrade","Neuenrade","22","58809","ZRlSZqxV++YvPVtzJZlnkzOZnJATdYPMtoOZ/Gl","EVU","Standard nach Anzahl Stromzähler"
"vXSSopaSPmpTa+uYPzgxDrOjTVjPZNeivoGN+tf","rZXmTRRlBxGmFyWoooUnV+SVd/LQhQNPSCoJAVb","J09C1631","J09C_J","AuTAkDMUQcLxrVRKRZMWXWqITqKCsx+qgusYgHr","Hagen","Herbeck","32","58093","xmeJoJZUknNNxqMEicOAamMLOMTinSvOXoCr+xL","KSA","Standard nach Anzahl Stromzähler"
"EJVHmgJeYaSCtPakXLVhyaXK+jOFtWyQ+vKDQGl","jiTs/mSxQXCtKRvqouWfbJT/FxHXqSLPUSZiDqk","J09C3401","J09C_J","PWqXFzWUciWnCPNWBXFpUSbY/IJhVZEbRZWvKNV","Hagen","Hohenlimburg","20","58093","ZZcjWRlAQDKYvJTBxwvIB/rsJmLCPtr+DKcNXia","EVU","Standard nach Anzahl Stromzähler"
"GILiAVjUoTUXRUSpFLCHENoe/RbtzddudXJoFms","NwoObOuhcKrmKZpnRyOYzlUkIWBgGoQiSMTLBik","J09C5484","J09C","nNmdSL+U/lPJ+yGzVQsHVBWaNWYUTFevSgUIyoV","Halver","Ehringhausen","1","58553","GUYNXQfiZZZtFaBPVVilRQIWSBipbfyhysWSQNk","KSA","Standard nach Anzahl Stromzähler"
"YdkYieQcCUFPylXIxWfEgWQgnJsCIcdlxXXHOeY","//BRYRRRXXJKJvQwsTvjCaUh/TzwdkKD/YtuByR","J09C5082","J09C","ZRhUaiFeWzsTMSQn/J+wbXlUVOF+zycXB/URCgR","Altena","Dahle","11","58762","gSK/umljjkZtmUUXWUfHVaUVAPTVVeVMdSVlffh","EVU","Standard nach Anzahl Stromzähler"
"vEZ/kUiclYAdWp/teXsXCcepT/dgUsVDvidWSTT","ClfhzcsLYuTZPVHaLvhQSTvGXMUzlGRrKsPOpeS","J09C1621","J09C_J","OuEOhkvIoDgRVQZWYAlYGpz+BOlXaKogaOX+pTL","Hagen","Lennetal","14","58093","WSoNzt+drZipmhYGxVMIrHafxOHHQA+ssAvcYqE","KSA","Standard nach Anzahl Stromzähler"
"WWluTMETpzMpEhJkWLFXpSEHrky+IdcjUqrbVUW","MDZelGOpqpAppKVQvqwFuRyFMqpiBSBVgEeIyvP","J09C1631","J09C_J","KnrW++kvBywuNBsqNaSdNWLpHnUjRhKFkZszjZW","Hagen","Herbeck","30","58093","EHeUPoFPk+ybJEMHCmUXtYkPzWeWqTXLOPXT/yv","EVU","Standard nach Anzahl Stromzähler"
"iZfeXFmZqFSSzUycsNRSMaZqDWVkBdxFBsQLVb+","aVoWCZwfHZQhdgVDFdJZpWMuyzJLVNzJbsSZOQV","J09C3401","J09C_J","Dqs+VjEohXOvuZkTnFrxkBCSNAfBZlHcGZLSbmY","Hagen","Hohenlimburg","21","58093","YhnDWEWgWTUxlayuSzTVXWhWZ+TMarGilAnhVmB","KSA","Standard nach Anzahl Stromzähler"
"EyNCXjwmIMYrWPNNDmgmOSZLqiXVyErQWzLdVQQ","R/bjRbDjTKXCtnAzRVpSU+bcjRhxSOazVTQWSeU","J09C6103","J09C","NJ+YHUyuZWJGcoW+STczWAAGXFWWCe/vRTuWPTj","Neuenrade","Neuenrade","21","58809","otuwTJdWUt+gSwTCQYwkbqlxZgSKzXvPVBymsDG","KSA","Standard nach Anzahl Stromzähler"
"taSOdVrSDPaXoQSPcLrhDcUWUaNHQY+QMVkRBTZ","EGaT/TiYpZzFUUeZOoMTATQQNqpPRoXeMTdYGSE","J09C3401","J09C_J","dRhuePRsfVVCkfoQjyvjsqcwSsLvRurKYMSxSJz","Hagen","Hohenlimburg","8","58093","IVDXSwnVUnPQfG+FflBDlxQMdDkxb+TEWzXzSuL","KSA","Standard nach Anzahl Stromzähler"
"pYUUclqZfuyvDyQJqYyAWHWBX/DHEzgHDyhhUSP","lyfAAWtwtWvRiCfWmZvNYSPgEU+HnKjiraiBJyb","J09C4011","J09C_L","oUhoqTCSiOsYQceDuUDONnBd/fSPCV/RZXQVytR","Lüdenscheid","","52","58513","qyRiLJMGj/kTQVtYyQxMWcYQseaXsyCsiWbBwFj","KSA","Standard nach Anzahl Stromzähler"
"YudUQoRgQgxBegxoLJMaTbMmHXTRSxVTMNTjVEn","OCanieqYARYEoOIJXkFpHbISc+QkkyhUFRrLkiS","J09C5483","J09C","RLQnTOQapNUnoLAJTlbQhfXR/NGeOknqFyVRoUo","Halver","Ehringhausen","2","58553","zNoRmPUPAXkVpTlnhYIkZcbG/DdYvrTVKvVLphR","KSA","Standard nach Anzahl Stromzähler"
"SkcvwNaKVj/aZvmJVzQlMtRnUqUUQWWndgYRiWQ","sYBRLTXXTEeWLftGxRUOFLy/IQHMtAVVURQqXTV","J09C4011","J09C_L","nqDGanU+MPpKrIn+yQgCXPvrSFxoUMhBdh/eIQz","Lüdenscheid","","31","58513","ZkLQOqBnxnsNJTTXTqIpFuRNfUMZMSHbxYoSYRO","KSA","Standard nach Anzahl Stromzähler"
"eCNEN/QK+FjLtYShZApgFkbyVF/DXbVQSaWOUtv","B+ilEMYYTLrQmXUUFRAZoXUbzTXLxMkXrgKVzXU","J09C1621","J09C_J","kwAPUPglGTNSIUPXHUgzXVSbAzWmUGAcnTVzQMO","Hagen","Halden","14","58093","lsLeAvNRBMce//KfRRTzpr/WlHOMoOJUOaHTJoh","KSA","Standard nach Anzahl Stromzähler"
"iZfeXFmZqFSSzUycsNRSMaZqDWVkBdxFBsQLVb+","/RJUJOXhvUKWuyVY/HrDxC+LJ/huYfYwKwS/vcK","J09C3401","J09C_J","GJMfTTTzpWZlKUJKeHK+VREDVwzDVepRSmNxZ+E","Hagen","Hohenlimburg","21","58093","rYyQYhcLtNwtlklmkbhYTWfTfik/NWv+FupBFxB","KSA","Standard nach Anzahl Stromzähler"
"xblZpjpuPsyUOR+bWBSoYIcCYiAEnClUugoxkOq","bYTHAOXiZIZsRnOgWbaqsLZdsGzuaKYCtQKgYZW","J09C5082","J09C","UfjQSlzRPKgnTgLVEOQPTjCjRUHEWQCzeHwIFUX","Altena","Dahle","74","58762","xjWdUvmdbndXcPTbPSCRZFlUUkhLCBHJdXTjZYK","KSA","Standard nach Anzahl Stromzähler"
"CLObRvSvqKAblUXXGFBylVvSFQSItfZZNAcVhLa","QYQWvdBGXWsoAoYoXWTeQORtxKUBxMqZQkZqUfn","J09C5084","J09C","X/EyiaCQwXfOZtDibnqdjKjLmseBUUjTLohiOv/","Altena","Dahle","1","58762","egWEIPBHlbpawSarlTBGn++PwekEXThGSQxpxYV","KSA","Standard nach Anzahl Stromzähler"
"'+dAeYM+YSNiWAmeBXPbrTBaRXgk/H+TSeSVHdJd","NtlZzEmEtutGyQktlWRsFqRROybT+OjzQYCGXcR","J09C1631","J09C_J","OuPmItHiJmfRMLkSS/KZRWSLfXmvQUQDpVOfNYE","Hagen","Herbeck","24","58093","GPiGPUHJQWQlakUVRHWKJNviTzn/ZfCMTFmUSTm","EVU","Standard nach Anzahl Stromzähler"
"NRGDGfYUACZXRWeFvwaZfUYeNBUWawU+WMVAdQk","JWVYtGT+gCQmuAxVuPmpCibGQtwdjRUYsyCLQTh","J09C1622","J09C_J","i+CwWtc+tcOjMHWpharv/HIZShaWQLoT++hrJwu","Hagen","Halden","53","58093","TYstjdK+rlWTikTbXOuMBTFfSfwfLeh+LuhgMke","EVU","Standard nach Anzahl Stromzähler"
"RYUohMzsCRbWeZy/jlOGDJJasFgdnQa/WWULlQy","EenfkhXTCUZYFJtGGGDrfsUmyYdyUcwdjWuPSsF","J09C5485","J09C","YJUOLPxJcSRlDJWxoRToRR+mwZPJWIiaWrwe++x","Halver","Ehringhausen","18","58553","lJhysKlgemhyuioWcqMTRFUolxWeqKletsOhLAs","KSA","Standard nach Anzahl Stromzähler"
"USFFtHOzeTmxbrDOHUWchSklPSxUUSvVDSaAUhK","wqhWGYbAoRSbGovIz/OzcmTtUMNFRaVTriZKwGR","J09C6106","J09C","zWNVwNRHlYDlAbRCQ/SKr/QtjWjZRX/ufvEVWVS","Neuenrade","Neuenrade","38","58809","HSUiSBBYZIVfUVbIaVJWzRprzBwIQTwubWFZTVG","EVU","Standard nach Anzahl Stromzähler"
"hYOVyklQFuCcFqaFhUTEV/EdKZeMxLjkUqeSwBT","aMqeRFXkJutQKifkTarGttTRZwhntHdVCQKbTVD","J09C6104","J09C","WiWnZVIRrvoVVvWRGVToaWLDNfggwO/pWmTiQfu","Neuenrade","Neuenrade","9","58809","yGrQH+VtSFpAZARkZMiURGdVPSWrzYXjqlmhGRj","KSA","Standard nach Anzahl Stromzähler"
"PLRSCwnyafuzZiEuukMrYZyRNDyyMEfyTCHQjwb","RpvgRXCQqZBQge+CjCXNAcTn+tUyNuQTjYVaVoe","J09C1621","J09C_J","F+BzXJQwbCcnOYEAohsyGZAQSKTtTNVzSYCRURY","Hagen","Fley","27","58093","zVmtFVawMSGMiZpVYHVSeHOXwf+XDhYimklzoFj","KSA","Standard nach Anzahl Stromzähler"
"eWsNjjsUlPhfEwgDeQpaXmoRYWPXymaZVUSQpaF","fWgxYRScDLBfsdUGsJSYin+XUtuSUpHFJeevA+m","J09C3401","J09C_J","gpINqzkWYbcekxeJpmU+DszWXsLS/TvdZVaP+gl","Hagen","Hohenlimburg","33","58093","DDLcDHuDWRlMTmeiABRTHVsuTKibnbS+VirAyIP","EVU","Standard nach Anzahl Stromzähler"
"TTVJTKvXuOlKZRvNLxfYXNDYVZIYUtsweDhqcTS","c+nJYsQlrpDYlvtVRcwtjlCpXvQiHVFNbNjoCSX","J09C1622","J09C_J","lXUcXAfTUzsVfFVrvBuYIsSdmnlGYOLvSdCSZdT","Hagen","Halden","43","58093","gXUIHNBLXLazTOfBGWUCzIBSYKKyruuYvvPxnKZ","EVU","Standard nach Anzahl Stromzähler"
